rho,alpha,rep,method,accuracy,macro_f1,auc,signal_recovery_rate,copy_dilution,root_feature,n_nodes,depth,importance_0,importance_1,importance_2,importance_3,importance_4,importance_5,importance_6,importance_7,importance_8,importance_9,importance_10,importance_11,importance_12,importance_13,importance_14,importance_15,importance_16,importance_17,importance_18,importance_19,importance_20,importance_21,importance_22,importance_23,importance_24,group_coverage,group_concentration,noise_importance
0.8,0.6,2,ACP-Gini,0.7933333333333333,0.7931862657890055,0.8361038268367482,0.8,0.1592663123821437,0,71,6,0.4099068571737508,0.2922955076064145,0.0676214900068178,0.034415864341342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012847425712162,0.0489091121196502,0.0,0.0178210798573483,0.0339193631113199,0.0314463294340809,0.0070295433057915,0.0027090900116409,0.0045843688301497,0.0,0.0109812148768798,0.0105917911770924,0.0,0.0149209624355588,0.8,0.6612196602188782,0.036493968489531
0.8,0.8,2,ACP-Gini,0.7933333333333333,0.7931862657890055,0.8361038268367482,0.8,0.1592663123821437,0,71,6,0.4099068571737508,0.2922955076064145,0.0676214900068178,0.034415864341342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012847425712162,0.0489091121196502,0.0,0.0178210798573483,0.0339193631113199,0.0314463294340809,0.0070295433057915,0.0027090900116409,0.0045843688301497,0.0,0.0109812148768798,0.0105917911770924,0.0,0.0149209624355588,0.8,0.6612196602188782,0.036493968489531
0.8,1.0,2,ACP-Gini,0.7933333333333333,0.7931862657890055,0.8361038268367482,0.8,0.1592663123821437,0,71,6,0.4099068571737508,0.2922955076064145,0.0676214900068178,0.034415864341342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012847425712162,0.0489091121196502,0.0,0.0178210798573483,0.0339193631113199,0.0314463294340809,0.0070295433057915,0.0027090900116409,0.0045843688301497,0.0,0.0109812148768798,0.0105917911770924,0.0,0.0149209624355588,0.8,0.6612196602188782,0.036493968489531
0.8,0.0,3,CART,0.7866666666666666,0.7863247863247863,0.8283446006048747,0.8,0.1849782424961357,0,67,6,0.3360733313139314,0.2225564755583657,0.1023008183571426,0.0852610456240737,0.0,0.0,0.018595748651959,0.0,0.0,0.0195161329239527,0.0375045688016742,0.0,0.0,0.0264064644766341,0.0,0.0607823208459859,0.0,0.0106748440461527,0.0114981627497768,0.0,0.0032690161171673,0.0326200791436524,0.0093682246641218,0.023572766725409,0.0,0.8,0.7281641411056711,0.06883008665035051
0.8,0.0,3,RRF-style,0.81,0.8092348196655473,0.88140455434976,0.8,0.126215970858559,0,63,6,0.368195042294124,0.252368587786432,0.1243934727504848,0.1044984921289198,0.0,0.0,0.0,0.0,0.0,0.0176090070560326,0.0,0.0,0.0,0.0272529712132991,0.0,0.0813539925892271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243284341814802,0.0,0.8,0.6634655879162829,0.0243284341814802
0.8,0.0,3,ACP-Gini,0.7866666666666666,0.7863247863247863,0.8283446006048747,0.8,0.1849782424961357,0,67,6,0.3360733313139314,0.2225564755583657,0.1023008183571426,0.0852610456240737,0.0,0.0,0.018595748651959,0.0,0.0,0.0195161329239527,0.0375045688016742,0.0,0.0,0.0264064644766341,0.0,0.0607823208459859,0.0,0.0106748440461527,0.0114981627497768,0.0,0.0032690161171673,0.0326200791436524,0.0093682246641218,0.023572766725409,0.0,0.8,0.7281641411056711,0.06883008665035051
0.8,0.2,3,ACP-Gini,0.8033333333333333,0.8030685699662881,0.8622798434442269,0.8,0.17064594175279,0,67,6,0.3380827151669076,0.2414058838203387,0.1034776755203111,0.0862418791490963,0.0,0.0,0.0105511318358401,0.0,0.0,0.0197406443325391,0.0179060969843599,0.0,0.0,0.0267102414881219,0.0,0.0614815538612281,0.011828190666563,0.0107976462571533,0.0116304363269842,0.0,0.0033066225126564,0.0329953368827383,0.0,0.0238439451951614,0.0,0.8,0.7377504246260499,0.0601459045905561
0.8,0.4,3,ACP-Gini,0.8133333333333334,0.8131256952169077,0.8696406333392634,0.8,0.1277695149809253,0,71,6,0.3378188394148353,0.2745841277987996,0.1000587228293174,0.0996699070963267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143689304777093,0.0,0.0359864375507883,0.0,0.0413079106863067,0.0118189444406865,0.0107892056191011,0.0,0.013498086206333,0.0033040376897108,0.0329695440673965,0.0,0.0238253061226881,0.0,0.8,0.7746585951301861,0.0600988878797954
0.8,0.6,3,ACP-Gini,0.7733333333333333,0.773172033446006,0.8605230386052304,0.8,0.1069153917418197,0,71,6,0.3781906044619796,0.2652347261764733,0.0877086434754837,0.0675328926996566,0.0097932135781141,0.0,0.0,0.0,0.0,0.0,0.0,0.0146085953913525,0.0,0.0365866691728505,0.0,0.0419969012039218,0.0,0.0,0.0,0.0137232259736947,0.003359147004131,0.0335194557636097,0.0,0.0242226975599474,0.0235232275387845,0.8,0.7663127530231092,0.0846245278664726
0.8,0.8,3,ACP-Gini,0.77,0.7698747095640961,0.8611012275395836,0.8,0.0905427422433596,0,71,6,0.3782554049874113,0.2699655922465033,0.0869492476828341,0.0669481818598873,0.0097084223318578,0.0,0.0,0.0,0.0,0.0,0.0,0.0126395612826221,0.0,0.0362698958021086,0.0,0.0416332851586287,0.0,0.0,0.0,0.0,0.0033300629594947,0.0332292388286516,0.0,0.0377515472758735,0.0233195595841263,0.8,0.8513137205723084,0.0976304086481461
0.8,1.0,3,ACP-Gini,0.77,0.7698747095640961,0.8611012275395836,0.8,0.0905427422433596,0,71,6,0.3782554049874113,0.2699655922465033,0.0869492476828341,0.0669481818598873,0.0097084223318578,0.0,0.0,0.0,0.0,0.0,0.0,0.0126395612826221,0.0,0.0362698958021086,0.0,0.0416332851586287,0.0,0.0,0.0,0.0,0.0033300629594947,0.0332292388286516,0.0,0.0377515472758735,0.0233195595841263,0.8,0.8513137205723084,0.0976304086481461
0.8,0.0,4,CART,0.77,0.769792813532179,0.8254857498554977,0.8,0.2143254094544164,0,67,6,0.362680896201243,0.2138192717973352,0.129870602002728,0.044565510849554,0.0347383096947232,0.0101944234787463,0.0,0.0297497779892637,0.0340139477900702,0.0305567964220693,0.0,0.0,0.0642042069406945,0.0177274645258275,0.0179503327139852,0.0,0.0,0.0,0.0099284595937592,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.754521042679267,0.0
0.8,0.0,4,RRF-style,0.78,0.7797552836484983,0.819816815615135,0.8,0.2055295198314937,0,71,6,0.4074750138447517,0.2335510350433279,0.0974892881018144,0.0559551431786122,0.0,0.0100177438019082,0.0,0.031345190218858,0.0145654352063817,0.0,0.0,0.0,0.1265206596953237,0.0,0.023080490909022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6243826537853712,0.0
0.8,0.0,4,ACP-Gini,0.77,0.769792813532179,0.8254857498554977,0.8,0.2143254094544164,0,67,6,0.362680896201243,0.2138192717973352,0.129870602002728,0.044565510849554,0.0347383096947232,0.0101944234787463,0.0,0.0297497779892637,0.0340139477900702,0.0305567964220693,0.0,0.0,0.0642042069406945,0.0177274645258275,0.0179503327139852,0.0,0.0,0.0,0.0099284595937592,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.754521042679267,0.0
0.8,0.2,4,ACP-Gini,0.7766666666666666,0.7765450078376005,0.8175492419189898,0.8,0.1967862488886685,0,71,6,0.3892043892287238,0.2047187074054059,0.1380367038355876,0.052496374608256,0.0109258947072215,0.0098975752053653,0.0,0.0288835033786403,0.0186327916972849,0.0143907144367756,0.0,0.0,0.0572546549301203,0.0,0.0228036271505849,0.0144552014953142,0.0152118209952662,0.0100925996624385,0.005163759936878,0.0,0.0,0.0078316813261364,0.0,0.0,0.0,0.8,0.6789461489041977,0.0078316813261364
0.8,0.4,4,ACP-Gini,0.77,0.7698747095640961,0.8221733137699523,0.8,0.1437053394981625,0,71,6,0.4157388728173544,0.2015014907284196,0.1380123233423058,0.0611931576170758,0.0320185179276695,0.0098958270633198,0.0,0.0,0.0186295007127845,0.0,0.0,0.0,0.0572445424260464,0.0,0.0174245643843407,0.014452648370434,0.0152091342337798,0.0100908170745367,0.0007583052329203,0.0,0.0,0.0078302980690123,0.0,0.0,0.0,0.8,0.7822004444882955,0.0078302980690123
0.8,0.6,4,ACP-Gini,0.7833333333333333,0.7832153061111049,0.8340224978880441,0.8,0.1439847137304877,0,71,6,0.4155901400935843,0.20935736379433,0.1379629487225464,0.0533196067442503,0.0264827990918246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0572240628960513,0.0,0.0174183306566552,0.0144474778610148,0.0440496013387129,0.0100872070327371,0.0007580339453161,0.0,0.0,0.0133024278229764,0.0,0.0,0.0,0.8,0.7657728695266446,0.0133024278229764
0.8,0.8,4,ACP-Gini,0.7833333333333333,0.7832153061111049,0.8340224978880441,0.8,0.1439847137304877,0,71,6,0.4155901400935843,0.20935736379433,0.1379629487225464,0.0533196067442503,0.0264827990918246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0572240628960513,0.0,0.0174183306566552,0.0144474778610148,0.0440496013387129,0.0100872070327371,0.0007580339453161,0.0,0.0,0.0133024278229764,0.0,0.0,0.0,0.8,0.7657728695266446,0.0133024278229764
0.8,1.0,4,ACP-Gini,0.7833333333333333,0.7832153061111049,0.8340224978880441,0.8,0.1439847137304877,0,71,6,0.4155901400935843,0.20935736379433,0.1379629487225464,0.0533196067442503,0.0264827990918246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0572240628960513,0.0,0.0174183306566552,0.0144474778610148,0.0440496013387129,0.0100872070327371,0.0007580339453161,0.0,0.0,0.0133024278229764,0.0,0.0,0.0,0.8,0.7657728695266446,0.0133024278229764
0.8,0.0,5,CART,0.7366666666666667,0.7366403306997367,0.805832147937411,0.6,0.184983962984169,0,65,6,0.3499199893514977,0.2990871694201641,0.1566092632752301,0.0046425910523894,0.0047570239165494,0.0050003175449395,0.0,0.0152390629941015,0.0,0.0,0.0213638990794332,0.0228300611545338,0.0118642663637464,0.0199628427169659,0.0,0.0111455890937336,0.0484347483996304,0.0081703430255021,0.0140950000852046,0.0068778325263776,0.0,0.0,0.0,0.0,0.0,0.8,0.7579775052608294,0.0
0.8,0.0,5,RRF-style,0.7433333333333333,0.7432620172270075,0.8009646159317212,0.8,0.1745139908829737,0,69,6,0.3414669506507808,0.3103244624231216,0.136881691564843,0.0368129044782808,0.0,0.035968067327255,0.0,0.0080892264678362,0.0,0.0,0.0257912017904135,0.0537165150204371,0.0,0.0199767027868059,0.005111941726202,0.0111533274026227,0.0,0.0,0.0,0.0147070083614009,0.0,0.0,0.0,0.0,0.0,0.8,0.8305172161087852,0.0
0.8,0.0,5,ACP-Gini,0.7366666666666667,0.7366403306997367,0.805832147937411,0.6,0.184983962984169,0,65,6,0.3499199893514977,0.2990871694201641,0.1566092632752301,0.0046425910523894,0.0047570239165494,0.0050003175449395,0.0,0.0152390629941015,0.0,0.0,0.0213638990794332,0.0228300611545338,0.0118642663637464,0.0199628427169659,0.0,0.0111455890937336,0.0484347483996304,0.0081703430255021,0.0140950000852046,0.0068778325263776,0.0,0.0,0.0,0.0,0.0,0.8,0.7579775052608294,0.0
0.8,0.2,5,ACP-Gini,0.7166666666666667,0.7166635184835387,0.7978974039829303,0.6,0.1894147624765487,0,69,6,0.3467412161353247,0.3022400229222959,0.153970438364562,0.0,0.0045643646137811,0.0146019661513153,0.0,0.014982288789287,0.0,0.0,0.0161431710705509,0.0397128386289601,0.0,0.0196264740657917,0.0,0.0109577888478891,0.0400612448185993,0.0080326748936592,0.018534372353876,0.0067619428566196,0.0022321421727181,0.0,0.0008370533147693,0.0,0.0,0.8,0.7733680069641031,0.0030691954874874
0.8,0.4,5,ACP-Gini,0.74,0.739814979541007,0.8104329658605974,0.8,0.1328239278690196,0,69,6,0.3435224098396733,0.317105820427364,0.1418690433560443,0.0318456342743219,0.0046854705009836,0.0149893988424541,0.0,0.0,0.0,0.0,0.0,0.0252998059146756,0.0,0.0319313968160011,0.0,0.0112485309012725,0.0,0.0082458051542585,0.0260093581860035,0.015099632054354,0.0022913674058147,0.0117841752299045,0.0,0.0,0.0140721510968738,0.8,0.7782029051469121,0.028147693732593
0.8,0.6,5,ACP-Gini,0.74,0.74,0.796208214793741,0.8,0.1669985154640471,0,71,6,0.3264809622574689,0.3203912925413633,0.0990656647522619,0.0467433694269098,0.0047007737792992,0.0099753724828295,0.0,0.0,0.0,0.0,0.0,0.0709437758787175,0.0,0.0320356883812519,0.0128004218541359,0.0,0.0,0.0,0.0260943077011161,0.015148949165996,0.0096786457561753,0.0118226636833535,0.0,0.0,0.0141181123391206,0.8,0.7627299772054749,0.0356194217786494
0.8,0.8,5,ACP-Gini,0.7533333333333333,0.7532894736842105,0.8017425320056899,0.8,0.1578102509988788,0,71,6,0.3331301974010608,0.3219973141147459,0.0995622500168352,0.0469776793518667,0.0047243372914074,0.0,0.0,0.0,0.0,0.0,0.0,0.0712993948896297,0.0,0.032196273290568,0.012864586374598,0.0,0.0,0.0,0.0262251103230539,0.0152248861210289,0.0097271617871893,0.0118819270072089,0.0,0.0,0.0141888820308067,0.8,0.7686596456068912,0.0357979708252049
0.8,1.0,5,ACP-Gini,0.76,0.7598292118840064,0.8211682076813657,0.6,0.1730936988181891,0,71,6,0.3353409439979952,0.3230368537840147,0.0998836778794828,0.0322134629629498,0.0047395893938634,0.0,0.0,0.0,0.0,0.0,0.0,0.0648244173425944,0.0,0.0323002160932594,0.0210561630866807,0.0,0.0,0.0133290882273061,0.0263097757575676,0.0152740383107807,0.0055367968389407,0.0119202867510015,0.0,0.0,0.0142346895735626,0.6,0.710555575869834,0.0316917731635048
0.8,0.0,6,CART,0.8033333333333333,0.8028404344193818,0.8648726851851851,0.8,0.177635045508045,0,69,6,0.4176936183748723,0.2026323805986104,0.1032852698051499,0.0510287192475218,0.0123285034082768,0.0,0.0,0.036019716890636,0.0,0.0,0.0091041255938043,0.0330321626585537,0.0074668953927539,0.0594705188232284,0.0209023291694488,0.0116392969796194,0.0,0.0,0.0,0.0,0.0,0.0,0.0206830596379654,0.0,0.0147134034195583,0.8,0.7992756648272744,0.0353964630575237
0.8,0.0,6,RRF-style,0.8366666666666667,0.8364467784465781,0.90974448005698,0.8,0.1086788054744593,0,73,6,0.4472347670886781,0.2218191956107374,0.110107310397902,0.0737619604044757,0.0,0.0,0.0068718010334564,0.0,0.0,0.0,0.0,0.0,0.0,0.0607309399287749,0.0202716868834387,0.0,0.0,0.0,0.0,0.0208043776287892,0.0,0.0086781476414781,0.0152083807082548,0.0,0.0145114326740144,0.8,0.8827600792755257,0.0383979610237473
0.8,0.0,6,ACP-Gini,0.8033333333333333,0.8028404344193818,0.8648726851851851,0.8,0.177635045508045,0,69,6,0.4176936183748723,0.2026323805986104,0.1032852698051499,0.0510287192475218,0.0123285034082768,0.0,0.0,0.036019716890636,0.0,0.0,0.0091041255938043,0.0330321626585537,0.0074668953927539,0.0594705188232284,0.0209023291694488,0.0116392969796194,0.0,0.0,0.0,0.0,0.0,0.0,0.0206830596379654,0.0,0.0147134034195583,0.8,0.7992756648272744,0.0353964630575237
0.8,0.2,6,ACP-Gini,0.7966666666666666,0.7961570593149541,0.8675436253561253,0.8,0.1835211586298512,0,71,6,0.4125078295515588,0.1999620344292833,0.0893230037549573,0.0479075613221522,0.0142938596782102,0.0,0.0068756241437261,0.012601143885229,0.0,0.0,0.0,0.0325968555829556,0.0073684945574585,0.0671110019156104,0.0409098374197213,0.011485911069572,0.0,0.0,0.0,0.0045722900555779,0.0,0.0,0.0341146970382017,0.0038503495204866,0.0145195060752981,0.8,0.7289977943926784,0.0524845526339864
0.8,0.4,6,ACP-Gini,0.8133333333333334,0.813034188034188,0.8762464387464388,0.8,0.1630562671170542,0,71,6,0.4359850138784713,0.1869768242439562,0.0925658497571332,0.0608295464195941,0.0146234330488526,0.0,0.0070341553365132,0.0,0.0,0.0,0.0,0.0314043089419745,0.0075383898581353,0.0668734626566812,0.0207506290966554,0.0117507415989963,0.0,0.0,0.0,0.0177045796280979,0.0,0.0069242466593802,0.0241845367030385,0.0,0.0148542821725194,0.8,0.7300285466875462,0.0459630655349381
0.8,0.6,6,ACP-Gini,0.81,0.8098288459613652,0.875957086894587,0.8,0.1554317131407367,0,73,6,0.4343352159348891,0.1862692907959804,0.0922155740739928,0.0605993631394411,0.0145680969501241,0.0,0.0,0.0,0.0,0.0,0.0,0.0312854728291201,0.0075098640609405,0.0666204087725815,0.0206721072573216,0.011706275966673,0.0,0.0,0.0,0.0176375842540996,0.0,0.0068980448232256,0.0307151437462047,0.0041694848709275,0.0147980725244776,0.8,0.7332041001738558,0.056580745964835394
0.8,0.8,6,ACP-Gini,0.82,0.8196071444479087,0.8798299501424501,0.8,0.1542702518690469,0,73,6,0.4381333663662558,0.1927400721200836,0.0930219756955928,0.0611292890786795,0.014695491233814,0.0,0.0,0.0,0.0,0.0,0.0,0.0315590562912984,0.0,0.067202987216682,0.0118756120948257,0.0118086443574488,0.0098963434123548,0.0,0.0088365511977159,0.0130910572987208,0.0,0.0069583664618119,0.0153393322891499,0.0042059459502507,0.0195059089353144,0.8,0.7063470421869648,0.0460095536365269
0.8,1.0,6,ACP-Gini,0.81,0.8098288459613652,0.8772702991452992,0.8,0.1628824900750074,0,69,6,0.4641222710663779,0.1838614896867311,0.0743237124363666,0.0611245658324588,0.0161280235367025,0.0,0.0,0.0,0.020041661614757,0.0,0.0,0.0317341248213077,0.0,0.0675757844282229,0.0119414900454593,0.0117596851557711,0.0,0.0,0.0066660662833258,0.0131636777261633,0.0,0.0069969668235113,0.0067170881505709,0.0042292777244335,0.0196141146678395,0.8,0.6997751271297833,0.037557447366355204
0.8,0.0,7,CART,0.8133333333333334,0.8133001422475107,0.8337926130050224,0.6,0.3095055402140959,0,67,6,0.3046054775977369,0.1751970518214775,0.1558337761002319,0.040489127589117,0.0143690266773408,0.0225780667433969,0.0478102322840155,0.0327746130146084,0.0142615521181491,0.0972094554495397,0.0,0.0476432454912611,0.0220680832921335,0.0,0.0134868921562504,0.0116733996647408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7331648014197935,0.0
0.8,0.0,7,RRF-style,0.7766666666666666,0.7766641851576128,0.8253700164451754,0.6,0.3454740497642573,0,67,6,0.399257561926312,0.2002643375084326,0.0,0.0550040508009978,0.0,0.0,0.0158102767910624,0.0125363452997458,0.0264997883119302,0.0684975186533495,0.0,0.122217829687033,0.0264637845164261,0.0277155740983514,0.0245450022960071,0.0114059627815217,0.0097819673288299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5701682400735776,0.0
0.8,0.0,7,ACP-Gini,0.8133333333333334,0.8133001422475107,0.8337926130050224,0.6,0.3095055402140959,0,67,6,0.3046054775977369,0.1751970518214775,0.1558337761002319,0.040489127589117,0.0143690266773408,0.0225780667433969,0.0478102322840155,0.0327746130146084,0.0142615521181491,0.0972094554495397,0.0,0.0476432454912611,0.0220680832921335,0.0,0.0134868921562504,0.0116733996647408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7331648014197935,0.0
0.8,0.2,7,ACP-Gini,0.7933333333333333,0.7925866452562559,0.8246144273078804,0.6,0.2556396112729987,0,69,6,0.3678039879670434,0.1872819713420456,0.1490737851797189,0.0246974751721738,0.0141076617390513,0.0,0.0056039710870702,0.0,0.0055394657354094,0.0617779885625568,0.0,0.0393287091092091,0.0216666766166965,0.0095732561057912,0.0507821350414023,0.011461066745364,0.0221673837407416,0.0234657590741279,0.0030943858119729,0.0011788136426563,0.0,0.0,0.0,0.0,0.0013955073269681,0.8,0.6850968690922148,0.0013955073269681
0.8,0.4,7,ACP-Gini,0.7866666666666666,0.7857142857142858,0.8248366594070847,0.6,0.2505979359499388,0,69,6,0.368013894981243,0.1873888538139707,0.1491588621070124,0.0247115701070882,0.0141157130306356,0.0,0.0056071692928457,0.0,0.0,0.0618132454753328,0.0,0.0393511541401808,0.0112725316856222,0.0095787195963217,0.0495839832514675,0.0114676076159874,0.022180034743683,0.0278682066645271,0.00309615178871,0.00877913169526,0.0046168662622615,0.0,0.0,0.0,0.0013963037478496,0.8,0.6852349115902847,0.006013170010111099
0.8,0.6,7,ACP-Gini,0.79,0.7894736842105263,0.8273034357082537,0.6,0.2199968686337055,0,69,6,0.3754571759831228,0.1911788952080018,0.1521756811448906,0.03722302553751,0.0144012109970487,0.0,0.0,0.0,0.0,0.0630634519539075,0.0,0.0214369142104874,0.0115005247643699,0.0097724544051589,0.0505868462562787,0.0230893532104492,0.0,0.0284318562876836,0.0031587731410614,0.0089566944043085,0.0047102448911849,0.0,0.0,0.0034323528546449,0.0014245447498904,0.8,0.7012760329181097,0.0095671424957202
0.8,0.8,7,ACP-Gini,0.7966666666666666,0.7962841335396467,0.8460153784612648,0.6,0.2723158545270249,0,69,6,0.3976717209369809,0.1859693404592557,0.137945420512726,0.0,0.0,0.0,0.0,0.0,0.0,0.0626818091080919,0.0,0.0213071838406565,0.0114309267188544,0.0238364315943183,0.0739776739010604,0.0229496227295723,0.0051804357799754,0.0211955659443085,0.0208537139824666,0.0089024909277202,0.0046817397711976,0.0,0.0,0.0,0.0014159237928147,0.8,0.7195139266085011,0.0060976635640123
0.8,1.0,7,ACP-Gini,0.7933333333333333,0.7927438045997504,0.8510378239032846,0.6,0.2604145225774494,0,69,6,0.4010937430386537,0.1875696332630428,0.1447719662887428,0.0,0.0,0.0,0.0,0.0,0.0,0.0632211950509378,0.0,0.0214905352086022,0.011529291480076,0.0097968986303907,0.0746142623779159,0.0231471075193396,0.0052250141716538,0.0213779568242735,0.0210331631773498,0.0089790981369098,0.0047220268123118,0.0,0.0,0.0,0.0014281080197994,0.8,0.7320327124336015,0.0061501348321112
0.8,0.0,8,CART,0.7733333333333333,0.7723214285714286,0.8357787559468233,0.6,0.3606186916161879,0,61,6,0.3716360066550055,0.1445899871106434,0.1046159112166746,0.0,0.0,0.0,0.0,0.0,0.0620455763613901,0.166902074902194,0.0,0.0,0.0369024508544774,0.0,0.0521630095722818,0.0251198712442114,0.017485708681633,0.0,0.0,0.0,0.0157748097590679,0.0027645936424205,0.0,0.0,0.0,0.6,0.5472957672351764,0.0185394034014884
0.8,0.0,8,RRF-style,0.8233333333333334,0.821890647578721,0.857832021697568,0.8,0.0830344981693526,0,75,6,0.3780963623449891,0.3134505462978351,0.1681121705745831,0.0169661774228809,0.0211153047852726,0.0,0.0,0.0,0.0151584203928641,0.0,0.0,0.0,0.0,0.0,0.0,0.0076564020869308,0.0602196756895576,0.0,0.0,0.0,0.008809852975448,0.0,0.0104150874296383,0.0,0.0,1.0,0.932730990431307,0.0192249404050863
0.8,0.0,8,ACP-Gini,0.7733333333333333,0.7723214285714286,0.8357787559468233,0.6,0.3606186916161879,0,61,6,0.3716360066550055,0.1445899871106434,0.1046159112166746,0.0,0.0,0.0,0.0,0.0,0.0620455763613901,0.166902074902194,0.0,0.0,0.0369024508544774,0.0,0.0521630095722818,0.0251198712442114,0.017485708681633,0.0,0.0,0.0,0.0157748097590679,0.0027645936424205,0.0,0.0,0.0,0.6,0.5472957672351764,0.0185394034014884
0.8,0.2,8,ACP-Gini,0.7733333333333333,0.7723214285714286,0.833244408874661,0.6,0.3530802712556955,0,61,6,0.3704781052876339,0.1445899871106434,0.1057738125840462,0.0,0.0,0.0,0.0,0.0,0.0545071560008977,0.166902074902194,0.0,0.0,0.0369024508544774,0.0,0.0521630095722818,0.0251198712442114,0.017485708681633,0.0,0.0,0.0,0.0233132301195603,0.0027645936424205,0.0,0.0,0.0,0.6,0.5495596047522743,0.0260778237619808
0.8,0.4,8,ACP-Gini,0.7766666666666666,0.7761069340016709,0.8342892712640612,0.6,0.3269502357224676,0,65,6,0.3668633741553921,0.1617724187245551,0.1047911174794602,0.0137873070404039,0.0,0.0,0.0,0.0,0.0311510238711116,0.1653514656545475,0.0,0.0,0.0365596074141589,0.0,0.0516783874064085,0.0248864942495048,0.017323257126736,0.0,0.0,0.0,0.0230966377839822,0.0027389090937387,0.0,0.0,0.0,0.8,0.5365644894511611,0.025835546877720897
0.8,0.6,8,ACP-Gini,0.77,0.7692590652205415,0.8355342136854741,0.6,0.3291325412278661,0,65,6,0.3647330145429233,0.1627041173351704,0.1041826000308659,0.0137072447497727,0.0,0.0,0.0,0.0,0.0188846840225236,0.1643912769055236,0.0,0.0,0.0363473073685025,0.0,0.0675446317402807,0.0247419794628567,0.0172226617281788,0.0,0.0,0.0,0.0229625166157623,0.002577965497639,0.0,0.0,0.0,0.8,0.5529360800451917,0.025540482113401302
0.8,0.8,8,ACP-Gini,0.7733333333333333,0.7725143851197644,0.8420479302832243,0.6,0.305448450837858,0,65,6,0.3696254679610618,0.1648865968016898,0.12026529662429,0.0138911109032475,0.0,0.0,0.0,0.0,0.0,0.1714126121013341,0.0,0.0,0.0316593449855869,0.0,0.0684506614970023,0.0244016773721137,0.0095241548818206,0.0,0.0,0.0,0.023270531076824,0.0026125457950288,0.0,0.0,0.0,0.8,0.5780095902074467,0.0258830768718528
0.8,1.0,8,ACP-Gini,0.7733333333333333,0.7725143851197644,0.8420479302832243,0.6,0.305448450837858,0,65,6,0.3696254679610618,0.1648865968016898,0.12026529662429,0.0138911109032475,0.0,0.0,0.0,0.0,0.0,0.1714126121013341,0.0,0.0,0.0316593449855869,0.0,0.0684506614970023,0.0244016773721137,0.0095241548818206,0.0,0.0,0.0,0.023270531076824,0.0026125457950288,0.0,0.0,0.0,0.8,0.5780095902074467,0.0258830768718528
0.8,0.0,9,CART,0.83,0.8299073940256362,0.8726387839459531,0.6,0.2399114670191698,0,83,6,0.440734202394853,0.1947142239729817,0.058046975737296,0.0295694626163799,0.0100265826892346,0.0299918739769931,0.0,0.0014141109631609,0.0,0.0336955629677871,0.0110172141228616,0.0620364164422373,0.0,0.0424365732425263,0.0213939065002174,0.0125313117361537,0.0126105106006021,0.0,0.0011580864131132,0.0116259000535165,0.0159218419555901,0.0100265826892346,0.0010486609252599,0.0,0.0,0.6,0.6053307913914096,0.026997085570084598
0.8,0.0,9,RRF-style,0.8333333333333334,0.8333333333333334,0.8641272945464242,0.6,0.2216723142665462,0,83,6,0.4431895204848539,0.2192874158962113,0.063153100172566,0.0,0.0,0.0184489302072441,0.0,0.0014002090311556,0.0,0.028609928769885,0.0,0.0614265448934664,0.0,0.0496165422503487,0.0,0.0291717784905153,0.0232591216399522,0.0097392589839787,0.0,0.0,0.0157653164989371,0.0369323326808853,0.0,0.0,0.0,0.6,0.7521295588136822,0.0526976491798224
0.8,0.0,9,ACP-Gini,0.83,0.8299073940256362,0.8726387839459531,0.6,0.2399114670191698,0,83,6,0.440734202394853,0.1947142239729817,0.058046975737296,0.0295694626163799,0.0100265826892346,0.0299918739769931,0.0,0.0014141109631609,0.0,0.0336955629677871,0.0110172141228616,0.0620364164422373,0.0,0.0424365732425263,0.0213939065002174,0.0125313117361537,0.0126105106006021,0.0,0.0011580864131132,0.0116259000535165,0.0159218419555901,0.0100265826892346,0.0010486609252599,0.0,0.0,0.6,0.6053307913914096,0.026997085570084598
0.8,0.2,9,ACP-Gini,0.8266666666666667,0.8265433196940046,0.869705320236455,0.6,0.2485502519253431,0,83,6,0.4283377963529532,0.1992934869925178,0.0689406104888895,0.0292285736989764,0.0,0.0184173013351866,0.0,0.0013978085108109,0.0,0.0333071066698013,0.0,0.061321235137966,0.0,0.0419473469857413,0.012086357372412,0.0123868456243815,0.0315644391893824,0.0107126164862147,0.012888108650934,0.0125210859625119,0.0157382884180191,0.0099109921233007,0.0,0.0,0.0,0.6,0.5879807616375435,0.0256492805413198
